Created_at	Tweet_text	Screen_name	RT																																																																																																																																																						
Sun Feb 18 19:20:10 +0000 2018	"RT @IoTRecruiting: Alibaba is reshaping city traffic with artificial intelligence https:\/\/t.co\/dviHYSP4zK #ArtificialIntelligence #AI #IoT\u2026,""source"""	NeuromemAi	IoTRecruiting:																																																																																																																																																						
Sun Feb 18 19:20:11 +0000 2018	"RT @pierrepinna: Is The #AI Black Box Something To Be Scared Of?\n\ud83d\udc47\n\It's Not About The #Technology, But About How We Use It\""\n\nhttps"	Felix Akinnibi	pierrepinna:																																																																																																																																																						
Sun Feb 18 19:20:11 +0000 2018	"RT @IoTRecruiting: Alibaba is reshaping city traffic with artificial intelligence https:\/\/t.co\/dviHYSP4zK #ArtificialIntelligence #AI #IoT\u2026,""source"""	fernandocuenca	IoTRecruiting:																																																																																																																																																						
Sun Feb 18 19:20:12 +0000 2018	"RT @OracleCX: Discover how #AI will enable firms to turbo-charge their key activities. #yourtomorrowtoday https:\/\/t.co\/5VbIcEHQnX,""source"""	ruslan_star1	OracleCX:																																																																																																																																																						
Sun Feb 18 19:20:19 +0000 2018	"RT @AitheonOfficial: Andrew and Ryan photoed with @SebastianThrun, founder of Udacity and renowned for his contributions to the innovation\u2026,""source"""	JLDERCLE	AitheonOfficial:																																																																																																																																																						
Sun Feb 18 19:20:20 +0000 2018	"RT @jane_ayres12: #5G at a Glance [Infographic]\n#BigData #CloudComputing #AI #IoT #Blockchain #Infosec #StartUp #CIO #Entrepreneur #Innovat\u2026,""source"""	cnature_arts	jane_ayres12:																																																																																																																																																						
Sun Feb 18 19:20:20 +0000 2018	"RT @jlmico: Types of #AI\n#BigData #DataScience #MachineLearning #DeepLearning #ArtificialIntelligence #InternetOfThings #Industry40 https:\/\u2026,""source"""	NVSData	jlmico:																																																																																																																																																						
Sun Feb 18 19:20:21 +0000 2018	"RT @jane_ayres12: #5G at a Glance [Infographic]\n#BigData #CloudComputing #AI #IoT #Blockchain #Infosec #StartUp #CIO #Entrepreneur #Innovat\u2026,""source"""	fernandocuenca	jane_ayres12:																																																																																																																																																						
Sun Feb 18 19:20:21 +0000 2018	"RT @ahmedjr_16: 21 Best #DataScience Courses to Become a #DataScientist \n\nhttps:\/\/t.co\/MqP4EYtLZe\n\n#AI #ArtificialIntelligence #BI  #Machin\u2026,""source"""	SarahJoubert64	ahmedjr_16:																																																																																																																																																						
Sun Feb 18 19:20:21 +0000 2018	"RT @MPBorman: 5 myths about the future of work \u2013 busted https:\/\/t.co\/jSTKjWx2vy @WTWcorporate #corpgov #CEO #CIO #CFO #CHRO #ESG #CSR #entr\u2026,""source"""	SensorKen	MPBorman:																																																																																																																																																						
Sun Feb 18 19:20:22 +0000 2018	"Vvz deep learning https:\/\/t.co\/xxKMjaPvZO #ai #ml #dl,""source"""	AINewsFeed	#VALUE!																																																																																																																																																						
Sun Feb 18 19:20:24 +0000 2018	"RT @IainLJBrown: Make \u2018Artificial Intelligence\u2019 work for India: PM Narendra Modi https:\/\/t.co\/3RMHYGbE1P #MachineLearning #AI #ML #Robotics\u2026,""source"""	J3nTyrell	IainLJBrown:																																																																																																																																																						
Sun Feb 18 19:20:27 +0000 2018	"RT @LynxPro_UK: #IOT: 12 Facts You Need to Know\n\n#i40 #iiot #4IR #bigdata #cybersecurity #ai #ml #cloud #databiz #datascience @MikeQuindazz\u2026,""source"""	andres9920	LynxPro_UK:																																																																																																																																																						
Sun Feb 18 19:20:28 +0000 2018	"RT @Shirastweet: 8 Industries Being Disrupted By @elonmusk &amp; His Companies...\n\n#energy #AI #Fintech #transport #Healthcare #technology #Mac\u2026,""source"""	wizardor	Shirastweet:																																																																																																																																																						
Sun Feb 18 19:20:30 +0000 2018	"RT @99loans_in: #UAV industry is attracting record investment. $11.2B by 2020 @Gartner_inc\n\n@SVB_Financial\u2019s Tom Butterworth explains how #\u2026,""source"""	bmtwright	99loans_in:																																																																																																																																																						
Sun Feb 18 19:20:30 +0000 2018	"RT @ogbuefibenedict: Another Simple 30 minutes #Graphics #Design by @ogbuefibenedict \n+2348108351606\n #Adobe #AI #photoshop #DesignThinking\u2026,""source"""	designthinkbot	ogbuefibenedict:																																																																																																																																																						
Sun Feb 18 19:20:39 +0000 2018	"RT @KeplerTek: Stage 2 starts in less than 24 hours! #Robotics #AI #Blockchain https:\/\/t.co\/80sfmvM2vu,""source"""	bauarau	KeplerTek:																																																																																																																																																						
